20 20

1	1	1	1	5	5	1	1	1	1	1	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1

1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0

1	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	1	0

1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0

0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0

0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0

0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
Map21.txt
