20 20

0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0

1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0

0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1

0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0

0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0

Map17.txt
