20 20

0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1

0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0

1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

Map03.txt
