11
MapBox
Table
chair
bed
toilet
fireModel
torch
BloodFloor
Books00
BookShelf01
SquareShadow
20 20

0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1

0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0

0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0

1	1	1	1	5	5	1	1	1	1	1	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0

Map01.txt
